city,country,datetime,local_time,timezone,xco2,latitude,longitude
Calgary,Canada,8/14/2022 19:22,8/14/2022 13:22,MDT,414.74792,51.217033,-114.01831
Calgary,Canada,8/14/2022 19:22,8/14/2022 13:22,MDT,414.53717,51.22188,-113.92411
Calgary,Canada,8/14/2022 19:22,8/14/2022 13:22,MDT,414.6935,51.208874,-113.82165
Calgary,Canada,8/14/2022 19:22,8/14/2022 13:22,MDT,414.53305,51.2047,-113.723076
Calgary,Canada,8/14/2022 19:22,8/14/2022 13:22,MDT,414.69846,51.201607,-113.62814
Calgary,Canada,8/14/2022 19:22,8/14/2022 13:22,MDT,414.54077,51.204346,-113.532074
Calgary,Canada,8/14/2022 19:22,8/14/2022 13:22,MDT,414.79535,51.34487,-114.624886
Calgary,Canada,8/14/2022 19:22,8/14/2022 13:22,MDT,414.47223,51.3356,-114.51622
Calgary,Canada,8/14/2022 19:22,8/14/2022 13:22,MDT,415.09573,51.339325,-114.426544
Calgary,Canada,8/14/2022 19:22,8/14/2022 13:22,MDT,415.26416,51.3318,-114.32043
Calgary,Canada,8/14/2022 19:22,8/14/2022 13:22,MDT,415.02155,51.3341,-114.22634
Calgary,Canada,8/14/2022 19:22,8/14/2022 13:22,MDT,414.89703,51.32851,-114.135475
Calgary,Canada,8/14/2022 19:22,8/14/2022 13:22,MDT,414.48828,51.320827,-114.02049
Calgary,Canada,8/14/2022 19:22,8/14/2022 13:22,MDT,414.54636,51.32157,-113.92775
Calgary,Canada,8/14/2022 19:22,8/14/2022 13:22,MDT,414.58194,51.311733,-113.82331
Calgary,Canada,8/14/2022 19:22,8/14/2022 13:22,MDT,414.23587,51.318386,-113.74183
Calgary,Canada,8/14/2022 19:22,8/14/2022 13:22,MDT,414.55994,51.31866,-113.64715
Calgary,Canada,8/14/2022 19:22,8/14/2022 13:22,MDT,414.30432,51.312855,-113.54791
Calgary,Canada,8/17/2022 18:31,8/17/2022 12:31,MDT,413.92117,50.897472,-114.53669
Calgary,Canada,8/17/2022 18:31,8/17/2022 12:31,MDT,413.8657,50.894043,-114.42729
Calgary,Canada,8/17/2022 18:31,8/17/2022 12:31,MDT,414.11465,50.883022,-114.339264
Calgary,Canada,8/17/2022 18:31,8/17/2022 12:31,MDT,413.78174,50.87461,-114.24264
Calgary,Canada,8/17/2022 18:31,8/17/2022 12:31,MDT,413.94104,50.869682,-114.14084
Calgary,Canada,8/17/2022 18:31,8/17/2022 12:31,MDT,413.4123,50.850883,-114.06496
Calgary,Canada,8/17/2022 18:31,8/17/2022 12:31,MDT,413.26965,50.854103,-113.942276
Calgary,Canada,8/17/2022 18:31,8/17/2022 12:31,MDT,413.18707,50.846027,-113.84731
Calgary,Canada,8/17/2022 18:31,8/17/2022 12:31,MDT,413.29346,50.837887,-113.750854
Calgary,Canada,8/17/2022 18:31,8/17/2022 12:31,MDT,413.91284,50.839016,-113.63222
Calgary,Canada,8/17/2022 18:31,8/17/2022 12:31,MDT,413.5524,50.823723,-113.56688
Calgary,Canada,8/17/2022 18:32,8/17/2022 12:32,MDT,413.68924,51.014977,-114.54929
Calgary,Canada,8/17/2022 18:32,8/17/2022 12:32,MDT,413.65128,51.014187,-114.44272
Calgary,Canada,8/17/2022 18:32,8/17/2022 12:32,MDT,414.06918,50.996265,-114.356316
Calgary,Canada,8/17/2022 18:32,8/17/2022 12:32,MDT,413.95874,50.995106,-114.25276
Calgary,Canada,8/17/2022 18:32,8/17/2022 12:32,MDT,413.69067,50.9837,-114.16537
Calgary,Canada,8/17/2022 18:32,8/17/2022 12:32,MDT,413.86868,50.975697,-114.062
Calgary,Canada,8/17/2022 18:32,8/17/2022 12:32,MDT,413.60913,50.970264,-113.96065
Calgary,Canada,8/17/2022 18:32,8/17/2022 12:32,MDT,413.34875,50.961548,-113.863335
Calgary,Canada,8/17/2022 18:32,8/17/2022 12:32,MDT,413.57483,50.953583,-113.7735
Calgary,Canada,8/17/2022 18:32,8/17/2022 12:32,MDT,413.29642,50.942535,-113.67319
Calgary,Canada,8/17/2022 18:32,8/17/2022 12:32,MDT,413.50134,50.937775,-113.57531
Calgary,Canada,8/17/2022 18:32,8/17/2022 12:32,MDT,411.51233,50.941048,-113.49956
Calgary,Canada,8/17/2022 18:32,8/17/2022 12:32,MDT,413.64517,51.128395,-114.57599
Calgary,Canada,8/17/2022 18:32,8/17/2022 12:32,MDT,413.41205,51.11966,-114.48241
Calgary,Canada,8/17/2022 18:32,8/17/2022 12:32,MDT,413.7544,51.112328,-114.38488
Calgary,Canada,8/17/2022 18:32,8/17/2022 12:32,MDT,413.28638,51.10994,-114.279205
Calgary,Canada,8/17/2022 18:32,8/17/2022 12:32,MDT,413.7785,51.101837,-114.17486
Calgary,Canada,8/17/2022 18:32,8/17/2022 12:32,MDT,414.1479,51.101204,-114.08241
Calgary,Canada,8/17/2022 18:32,8/17/2022 12:32,MDT,413.4522,51.086586,-113.98552
Calgary,Canada,8/17/2022 18:32,8/17/2022 12:32,MDT,413.46805,51.082546,-113.88689
Calgary,Canada,8/17/2022 18:32,8/17/2022 12:32,MDT,413.79004,51.070446,-113.79337
Calgary,Canada,8/17/2022 18:32,8/17/2022 12:32,MDT,413.74698,51.066566,-113.69672
Calgary,Canada,8/17/2022 18:32,8/17/2022 12:32,MDT,413.65082,51.06031,-113.59472
Calgary,Canada,8/17/2022 18:32,8/17/2022 12:32,MDT,413.72653,51.040306,-113.51687
Calgary,Canada,8/17/2022 18:33,8/17/2022 12:33,MDT,413.12012,51.242958,-114.56397
Calgary,Canada,8/17/2022 18:33,8/17/2022 12:33,MDT,413.10614,51.24228,-114.47405
Calgary,Canada,8/17/2022 18:33,8/17/2022 12:33,MDT,413.1463,51.231064,-114.37732
Calgary,Canada,8/17/2022 18:33,8/17/2022 12:33,MDT,413.47128,51.226818,-114.277916
Calgary,Canada,8/17/2022 18:33,8/17/2022 12:33,MDT,413.24524,51.227562,-114.180084
Calgary,Canada,8/17/2022 18:33,8/17/2022 12:33,MDT,413.47366,51.216244,-114.093956
Calgary,Canada,8/17/2022 18:33,8/17/2022 12:33,MDT,413.20734,51.210114,-113.99093
Calgary,Canada,8/17/2022 18:33,8/17/2022 12:33,MDT,413.21106,51.195347,-113.883575
Calgary,Canada,8/17/2022 18:33,8/17/2022 12:33,MDT,413.3136,51.189903,-113.79096
Calgary,Canada,8/17/2022 18:33,8/17/2022 12:33,MDT,413.08572,51.180553,-113.6928
Calgary,Canada,8/17/2022 18:33,8/17/2022 12:33,MDT,413.26056,51.17579,-113.60018
Calgary,Canada,8/18/2022 17:43,8/18/2022 11:43,MDT,414.28815,50.879257,-114.5874
Calgary,Canada,8/18/2022 17:43,8/18/2022 11:43,MDT,414.52548,50.877823,-114.48517
Calgary,Canada,8/18/2022 17:43,8/18/2022 11:43,MDT,414.37186,50.874084,-114.4005
Calgary,Canada,8/18/2022 17:43,8/18/2022 11:43,MDT,414.49255,50.8708,-114.296776
Calgary,Canada,8/18/2022 17:43,8/18/2022 11:43,MDT,414.23608,50.861176,-114.217834
Calgary,Canada,8/18/2022 17:43,8/18/2022 11:43,MDT,413.90903,50.877285,-114.0864
Calgary,Canada,8/18/2022 17:43,8/18/2022 11:43,MDT,413.81607,50.861042,-114.015305
Calgary,Canada,8/18/2022 17:43,8/18/2022 11:43,MDT,413.96326,50.86349,-113.90647
Calgary,Canada,8/18/2022 17:43,8/18/2022 11:43,MDT,413.9661,50.86097,-113.80899
Calgary,Canada,8/18/2022 17:43,8/18/2022 11:43,MDT,413.7464,50.857452,-113.71891
Calgary,Canada,8/18/2022 17:43,8/18/2022 11:43,MDT,414.1562,50.85812,-113.6103
Calgary,Canada,8/18/2022 17:43,8/18/2022 11:43,MDT,413.9671,50.860683,-113.52561
Calgary,Canada,8/18/2022 17:43,8/18/2022 11:43,MDT,414.47983,50.986683,-114.53439
Calgary,Canada,8/18/2022 17:43,8/18/2022 11:43,MDT,414.46555,50.98518,-114.43597
Calgary,Canada,8/18/2022 17:43,8/18/2022 11:43,MDT,414.5441,50.985764,-114.333786
Calgary,Canada,8/18/2022 17:43,8/18/2022 11:43,MDT,414.5888,50.979515,-114.23929
Calgary,Canada,8/18/2022 17:43,8/18/2022 11:43,MDT,414.3933,50.98086,-114.143295
Calgary,Canada,8/18/2022 17:43,8/18/2022 11:43,MDT,414.0039,50.97689,-114.04434
Calgary,Canada,8/18/2022 17:43,8/18/2022 11:43,MDT,413.79025,50.976162,-113.943474
Calgary,Canada,8/18/2022 17:43,8/18/2022 11:43,MDT,413.93396,50.97617,-113.84172
Calgary,Canada,8/18/2022 17:43,8/18/2022 11:43,MDT,414.40894,50.97039,-113.75163
Calgary,Canada,8/18/2022 17:43,8/18/2022 11:43,MDT,413.97626,50.96589,-113.65055
Calgary,Canada,8/18/2022 17:43,8/18/2022 11:43,MDT,414.1693,50.97509,-113.5461
Calgary,Canada,8/18/2022 17:43,8/18/2022 11:43,MDT,410.57068,50.922436,-113.52335
Calgary,Canada,8/18/2022 17:43,8/18/2022 11:43,MDT,414.61826,51.09744,-114.57367
Calgary,Canada,8/18/2022 17:43,8/18/2022 11:43,MDT,414.45972,51.0961,-114.476555
Calgary,Canada,8/18/2022 17:43,8/18/2022 11:43,MDT,414.3941,51.09397,-114.37839
Calgary,Canada,8/18/2022 17:43,8/18/2022 11:43,MDT,414.66495,51.08351,-114.27788
Calgary,Canada,8/18/2022 17:43,8/18/2022 11:43,MDT,414.4285,51.094482,-114.17992
Calgary,Canada,8/18/2022 17:43,8/18/2022 11:43,MDT,414.7736,51.092937,-114.07823
Calgary,Canada,8/18/2022 17:43,8/18/2022 11:43,MDT,414.19052,51.08494,-113.983696
Calgary,Canada,8/18/2022 17:44,8/18/2022 11:44,MDT,414.03293,51.08579,-113.88555
Calgary,Canada,8/18/2022 17:44,8/18/2022 11:44,MDT,414.29434,51.08506,-113.781425
Calgary,Canada,8/18/2022 17:44,8/18/2022 11:44,MDT,414.01065,51.084927,-113.689026
Calgary,Canada,8/18/2022 17:44,8/18/2022 11:44,MDT,413.78186,51.08561,-113.59169
Calgary,Canada,8/18/2022 17:44,8/18/2022 11:44,MDT,413.82965,51.065586,-113.51139
Calgary,Canada,8/18/2022 17:44,8/18/2022 11:44,MDT,414.57956,51.23073,-114.57977
Calgary,Canada,8/18/2022 17:44,8/18/2022 11:44,MDT,414.3372,51.232372,-114.493805
Calgary,Canada,8/18/2022 17:44,8/18/2022 11:44,MDT,414.3876,51.227695,-114.38878
Calgary,Canada,8/18/2022 17:44,8/18/2022 11:44,MDT,414.5221,51.22589,-114.29031
Calgary,Canada,8/18/2022 17:44,8/18/2022 11:44,MDT,414.39313,51.220203,-114.186745
Calgary,Canada,8/18/2022 17:44,8/18/2022 11:44,MDT,414.06586,51.21681,-114.09204
Calgary,Canada,8/18/2022 17:44,8/18/2022 11:44,MDT,414.08148,51.213436,-113.99644
Calgary,Canada,8/18/2022 17:44,8/18/2022 11:44,MDT,413.84,51.21629,-113.89091
Calgary,Canada,8/18/2022 17:44,8/18/2022 11:44,MDT,413.92407,51.214756,-113.79696
Calgary,Canada,8/18/2022 17:44,8/18/2022 11:44,MDT,413.99286,51.211536,-113.69826
Calgary,Canada,8/18/2022 17:44,8/18/2022 11:44,MDT,413.61148,51.20562,-113.60484
Calgary,Canada,8/18/2022 17:44,8/18/2022 11:44,MDT,413.82883,51.20475,-113.496376
Calgary,Canada,8/18/2022 17:44,8/18/2022 11:44,MDT,414.6549,51.33481,-114.59835
Calgary,Canada,8/18/2022 17:44,8/18/2022 11:44,MDT,414.02368,51.326134,-114.48695
Calgary,Canada,8/18/2022 17:44,8/18/2022 11:44,MDT,414.33752,51.335526,-114.40106
Calgary,Canada,8/18/2022 17:44,8/18/2022 11:44,MDT,414.79053,51.33051,-114.3033
Calgary,Canada,8/18/2022 17:44,8/18/2022 11:44,MDT,414.33228,51.333263,-114.20768
Calgary,Canada,8/18/2022 17:44,8/18/2022 11:44,MDT,414.1047,51.330387,-114.11189
Calgary,Canada,8/18/2022 17:44,8/18/2022 11:44,MDT,413.99573,51.33025,-114.01156
Calgary,Canada,8/18/2022 17:44,8/18/2022 11:44,MDT,413.83777,51.322567,-113.91147
Calgary,Canada,8/18/2022 17:44,8/18/2022 11:44,MDT,413.7081,51.31445,-113.801025
Calgary,Canada,8/18/2022 17:44,8/18/2022 11:44,MDT,413.5766,51.319206,-113.71645
Calgary,Canada,8/18/2022 17:44,8/18/2022 11:44,MDT,413.6646,51.321392,-113.62533
Calgary,Canada,8/18/2022 17:44,8/18/2022 11:44,MDT,413.5533,51.315655,-113.5125
Calgary,Canada,8/21/2022 16:53,8/21/2022 10:53,MDT,419.5898,50.865715,-114.37734
Calgary,Canada,8/21/2022 16:53,8/21/2022 10:53,MDT,416.70743,50.866306,-114.177376
Calgary,Canada,8/21/2022 16:53,8/21/2022 10:53,MDT,417.62686,50.901802,-113.87034
Calgary,Canada,8/21/2022 16:53,8/21/2022 10:53,MDT,417.04764,50.853367,-113.78295
Calgary,Canada,8/21/2022 16:53,8/21/2022 10:53,MDT,417.58875,50.84483,-113.699
Calgary,Canada,8/21/2022 16:53,8/21/2022 10:53,MDT,417.29816,50.84205,-113.58047
Calgary,Canada,8/21/2022 16:54,8/21/2022 10:54,MDT,416.53397,50.81571,-113.54396
Calgary,Canada,8/21/2022 16:54,8/21/2022 10:54,MDT,418.23807,50.935307,-113.52092
Calgary,Canada,8/24/2022 14:28,8/24/2022 8:28,MDT,415.59457,51.05447,-114.492485
Calgary,Canada,8/24/2022 14:28,8/24/2022 8:28,MDT,415.3121,51.067875,-114.40784
Calgary,Canada,8/24/2022 14:28,8/24/2022 8:28,MDT,414.9841,51.065624,-114.323105
Calgary,Canada,8/24/2022 14:28,8/24/2022 8:28,MDT,414.46808,51.082584,-114.217896
Calgary,Canada,8/24/2022 14:28,8/24/2022 8:28,MDT,413.5338,51.106762,-114.111565
Calgary,Canada,8/24/2022 14:28,8/24/2022 8:28,MDT,414.62726,51.120754,-114.016106
Calgary,Canada,8/24/2022 14:28,8/24/2022 8:28,MDT,414.02887,51.125378,-113.92324
Calgary,Canada,8/24/2022 14:28,8/24/2022 8:28,MDT,416.18948,51.155678,-113.805115
Calgary,Canada,8/24/2022 14:28,8/24/2022 8:28,MDT,415.77783,51.16795,-113.734604
Calgary,Canada,8/24/2022 14:28,8/24/2022 8:28,MDT,415.47528,51.18346,-113.6192
Calgary,Canada,8/24/2022 14:28,8/24/2022 8:28,MDT,415.2351,51.196487,-113.54126
Calgary,Canada,8/24/2022 14:28,8/24/2022 8:28,MDT,415.40222,51.152195,-114.57478
Calgary,Canada,8/24/2022 14:28,8/24/2022 8:28,MDT,415.01718,51.17491,-114.47579
Calgary,Canada,8/24/2022 14:28,8/24/2022 8:28,MDT,415.6529,51.146065,-114.37642
Calgary,Canada,8/24/2022 14:28,8/24/2022 8:28,MDT,415.0242,51.16723,-114.27644
Calgary,Canada,8/24/2022 14:28,8/24/2022 8:28,MDT,415.27295,51.193745,-114.18191
Calgary,Canada,8/24/2022 14:28,8/24/2022 8:28,MDT,415.01193,51.20992,-114.08786
Calgary,Canada,8/24/2022 14:28,8/24/2022 8:28,MDT,414.88657,51.23085,-114.00204
Calgary,Canada,8/24/2022 14:28,8/24/2022 8:28,MDT,414.76175,51.230587,-113.891304
Calgary,Canada,8/24/2022 14:28,8/24/2022 8:28,MDT,415.2004,51.233883,-113.79608
Calgary,Canada,8/24/2022 14:28,8/24/2022 8:28,MDT,416.06467,51.24323,-113.71232
Calgary,Canada,8/24/2022 14:29,8/24/2022 8:29,MDT,414.88864,51.248962,-113.60051
Calgary,Canada,8/24/2022 14:29,8/24/2022 8:29,MDT,414.74835,51.23062,-113.53232
Calgary,Canada,8/24/2022 14:29,8/24/2022 8:29,MDT,416.45312,51.21563,-114.57635
Calgary,Canada,8/24/2022 16:04,8/24/2022 10:04,MDT,418.7127,51.27316,-114.17266
Calgary,Canada,8/24/2022 16:04,8/24/2022 10:04,MDT,419.65213,51.248558,-114.16943
Calgary,Canada,8/24/2022 16:04,8/24/2022 10:04,MDT,419.0341,51.230854,-114.131
Calgary,Canada,8/24/2022 16:04,8/24/2022 10:04,MDT,416.65765,51.196358,-114.11302
Calgary,Canada,8/24/2022 16:04,8/24/2022 10:04,MDT,416.6592,51.176945,-114.09409
Calgary,Canada,8/24/2022 16:04,8/24/2022 10:04,MDT,417.45236,51.166336,-113.97311
Calgary,Canada,8/24/2022 16:04,8/24/2022 10:04,MDT,418.906,51.17956,-113.75086
Calgary,Canada,8/24/2022 16:04,8/24/2022 10:04,MDT,418.4085,51.170254,-113.65688
Calgary,Canada,8/24/2022 16:04,8/24/2022 10:04,MDT,418.6429,51.149563,-113.59954
Calgary,Canada,8/24/2022 16:04,8/24/2022 10:04,MDT,417.21936,51.163094,-114.48316
Calgary,Canada,8/24/2022 16:04,8/24/2022 10:04,MDT,418.1326,51.13269,-114.44186
Calgary,Canada,8/24/2022 16:04,8/24/2022 10:04,MDT,419.0104,51.151306,-114.28659
Calgary,Canada,8/24/2022 16:04,8/24/2022 10:04,MDT,415.29425,51.11843,-114.25137
Calgary,Canada,8/24/2022 16:04,8/24/2022 10:04,MDT,415.9318,51.09779,-114.16695
Calgary,Canada,8/24/2022 16:04,8/24/2022 10:04,MDT,417.9822,51.092613,-113.89885
Calgary,Canada,8/24/2022 16:04,8/24/2022 10:04,MDT,419.2349,51.090424,-113.80719
Calgary,Canada,8/24/2022 16:04,8/24/2022 10:04,MDT,418.35297,51.064316,-113.755455
Calgary,Canada,8/24/2022 16:04,8/24/2022 10:04,MDT,418.87796,51.04963,-113.66653
Calgary,Canada,8/24/2022 16:05,8/24/2022 10:05,MDT,418.23523,51.038246,-113.57699
Calgary,Canada,8/24/2022 16:05,8/24/2022 10:05,MDT,415.5372,51.09799,-114.59868
Calgary,Canada,8/24/2022 16:05,8/24/2022 10:05,MDT,416.82535,50.98405,-114.518776
Calgary,Canada,8/24/2022 16:05,8/24/2022 10:05,MDT,417.1892,51.01348,-114.28349
Calgary,Canada,8/24/2022 16:05,8/24/2022 10:05,MDT,417.38354,50.98181,-114.23638
Calgary,Canada,8/24/2022 16:05,8/24/2022 10:05,MDT,416.1977,51.001957,-114.09532
Calgary,Canada,8/24/2022 16:05,8/24/2022 10:05,MDT,416.08524,51.008854,-113.99499
Calgary,Canada,8/24/2022 16:05,8/24/2022 10:05,MDT,418.18097,51.00585,-113.863144
Calgary,Canada,8/24/2022 16:05,8/24/2022 10:05,MDT,417.6396,50.977154,-113.76486
Calgary,Canada,8/24/2022 16:05,8/24/2022 10:05,MDT,416.55167,50.975662,-113.71576
Calgary,Canada,8/24/2022 16:05,8/24/2022 10:05,MDT,413.86172,50.97504,-114.534706
Calgary,Canada,8/24/2022 16:05,8/24/2022 10:05,MDT,416.87637,50.88972,-114.458145
Calgary,Canada,8/24/2022 16:05,8/24/2022 10:05,MDT,416.4815,50.906544,-114.36445
Calgary,Canada,8/24/2022 16:05,8/24/2022 10:05,MDT,416.9632,50.900646,-114.27589
Calgary,Canada,8/24/2022 16:05,8/24/2022 10:05,MDT,418.82742,50.934353,-114.180504
Calgary,Canada,8/24/2022 16:06,8/24/2022 10:06,MDT,414.93066,50.856647,-114.437294
Calgary,Canada,8/24/2022 16:06,8/24/2022 10:06,MDT,414.5543,50.849873,-114.34484
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,418.15158,50.91394,-114.14858
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,418.49115,50.898582,-114.068214
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,418.08243,50.89261,-114.00038
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,418.39566,50.868332,-113.90503
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,418.4584,50.851818,-113.831055
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,418.1144,50.84197,-113.73547
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,418.4217,50.845898,-113.61782
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,418.26447,50.84258,-113.52935
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,416.91705,51.05839,-114.600365
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,416.76273,51.054688,-114.48888
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,417.85712,51.052105,-114.390465
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,417.96237,51.012028,-114.33818
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,417.79865,51.00338,-114.23062
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,417.9309,50.99011,-114.140366
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,417.7646,50.984585,-114.047
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,418.16827,50.959457,-113.95931
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,418.0142,50.968014,-113.84349
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,418.20374,50.950382,-113.75959
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,418.0042,50.942924,-113.65625
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,417.98563,50.94227,-113.55161
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,417.84674,51.133434,-114.55962
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,418.0229,51.11387,-114.46839
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,417.91113,51.113316,-114.372536
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,417.4972,51.110146,-114.26048
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,416.8346,51.10004,-114.17013
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,416.63782,51.10166,-114.066795
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,416.7165,51.08305,-113.97405
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,417.6717,51.073307,-113.87527
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,417.1195,51.071545,-113.77637
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,417.29626,51.058662,-113.685005
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,417.48914,51.051132,-113.582466
Calgary,Canada,10/5/2022 23:05,10/5/2022 17:05,MDT,417.33163,51.027954,-113.516815
Calgary,Canada,10/5/2022 23:06,10/5/2022 17:06,MDT,416.20264,51.188076,-114.20994
Calgary,Canada,10/5/2022 23:06,10/5/2022 17:06,MDT,416.654,51.219574,-114.14983
Calgary,Canada,10/5/2022 23:06,10/5/2022 17:06,MDT,416.24365,51.219627,-114.05425
Calgary,Canada,10/5/2022 23:06,10/5/2022 17:06,MDT,416.41818,51.204903,-113.949844
Calgary,Canada,10/5/2022 23:06,10/5/2022 17:06,MDT,416.49377,51.207516,-113.87124
Calgary,Canada,10/5/2022 23:06,10/5/2022 17:06,MDT,416.64166,51.19233,-113.76243
Calgary,Canada,10/5/2022 23:06,10/5/2022 17:06,MDT,416.95422,51.18258,-113.6674
Calgary,Canada,10/5/2022 23:06,10/5/2022 17:06,MDT,417.069,51.162064,-113.56327
Calgary,Canada,10/9/2022 21:28,10/9/2022 15:28,MDT,414.36676,50.915314,-114.62079
Calgary,Canada,10/9/2022 21:28,10/9/2022 15:28,MDT,413.74802,50.887714,-114.57556
Calgary,Canada,10/9/2022 21:28,10/9/2022 15:28,MDT,414.27545,50.89443,-114.428085
Calgary,Canada,10/9/2022 21:28,10/9/2022 15:28,MDT,415.117,50.879852,-114.33728
Calgary,Canada,10/9/2022 21:28,10/9/2022 15:28,MDT,415.81543,50.87549,-114.24656
Calgary,Canada,10/9/2022 21:28,10/9/2022 15:28,MDT,415.889,50.875187,-114.1365
Calgary,Canada,10/9/2022 21:28,10/9/2022 15:28,MDT,415.5158,50.85533,-114.07645
Calgary,Canada,10/9/2022 21:28,10/9/2022 15:28,MDT,415.73505,50.895004,-113.86912
Calgary,Canada,10/9/2022 21:28,10/9/2022 15:28,MDT,415.0105,50.864315,-113.81885
Calgary,Canada,10/9/2022 21:28,10/9/2022 15:28,MDT,415.64215,50.836777,-113.75852
Calgary,Canada,10/9/2022 21:28,10/9/2022 15:28,MDT,414.81583,50.84374,-113.635605
Calgary,Canada,10/9/2022 21:28,10/9/2022 15:28,MDT,415.48004,50.839138,-113.54538
Calgary,Canada,10/9/2022 21:29,10/9/2022 15:29,MDT,415.06116,51.018143,-114.543945
Calgary,Canada,10/9/2022 21:29,10/9/2022 15:29,MDT,414.64926,51.02057,-114.44264
Calgary,Canada,10/9/2022 21:29,10/9/2022 15:29,MDT,414.82892,50.998783,-114.36146
Calgary,Canada,10/9/2022 21:29,10/9/2022 15:29,MDT,415.51285,50.989155,-114.256195
Calgary,Canada,10/9/2022 21:29,10/9/2022 15:29,MDT,415.9726,50.996784,-114.154564
Calgary,Canada,10/9/2022 21:29,10/9/2022 15:29,MDT,416.3049,50.98042,-114.05447
Calgary,Canada,10/9/2022 21:29,10/9/2022 15:29,MDT,416.1319,50.98229,-113.9526
Calgary,Canada,10/9/2022 21:29,10/9/2022 15:29,MDT,415.54703,50.968292,-113.865685
Calgary,Canada,10/9/2022 21:29,10/9/2022 15:29,MDT,415.60855,50.960007,-113.76537
Calgary,Canada,10/9/2022 21:29,10/9/2022 15:29,MDT,415.26117,50.944828,-113.6724
Calgary,Canada,10/9/2022 21:29,10/9/2022 15:29,MDT,415.47473,50.949215,-113.563835
Calgary,Canada,10/9/2022 21:29,10/9/2022 15:29,MDT,415.38837,50.918003,-113.52859
Calgary,Canada,10/9/2022 21:29,10/9/2022 15:29,MDT,413.67462,51.098423,-114.56596
Calgary,Canada,10/9/2022 21:29,10/9/2022 15:29,MDT,415.3611,51.10431,-114.47279
Calgary,Canada,10/9/2022 21:29,10/9/2022 15:29,MDT,415.15134,51.10503,-114.37579
Calgary,Canada,10/9/2022 21:29,10/9/2022 15:29,MDT,414.1765,51.12652,-114.28788
Calgary,Canada,10/9/2022 21:29,10/9/2022 15:29,MDT,415.795,51.07622,-114.1798
Calgary,Canada,10/9/2022 21:29,10/9/2022 15:29,MDT,415.3881,51.084576,-114.08025
Calgary,Canada,10/9/2022 21:29,10/9/2022 15:29,MDT,415.26093,51.080482,-113.97855
Calgary,Canada,10/9/2022 21:29,10/9/2022 15:29,MDT,416.37347,51.07816,-113.881546
Calgary,Canada,10/9/2022 21:29,10/9/2022 15:29,MDT,416.37653,51.076427,-113.78438
Calgary,Canada,10/9/2022 21:29,10/9/2022 15:29,MDT,415.88116,51.064743,-113.69021
Calgary,Canada,10/9/2022 21:29,10/9/2022 15:29,MDT,415.67102,51.057816,-113.5877
Calgary,Canada,10/9/2022 21:29,10/9/2022 15:29,MDT,415.33124,51.04841,-113.509735
Calgary,Canada,10/9/2022 21:30,10/9/2022 15:30,MDT,413.1604,51.27342,-114.37885
Calgary,Canada,10/9/2022 21:30,10/9/2022 15:30,MDT,415.01166,51.268257,-114.290504
Calgary,Canada,10/9/2022 21:30,10/9/2022 15:30,MDT,415.53156,51.278038,-114.23549
Calgary,Canada,10/9/2022 21:30,10/9/2022 15:30,MDT,415.6246,51.191757,-114.04019
Calgary,Canada,10/9/2022 21:30,10/9/2022 15:30,MDT,415.94928,51.2066,-113.97173
Calgary,Canada,10/9/2022 21:30,10/9/2022 15:30,MDT,416.30847,51.20926,-113.88094
Calgary,Canada,10/9/2022 21:30,10/9/2022 15:30,MDT,416.15067,51.195328,-113.77974
