target_name,xco2,latitude,longitude,datetime,tag,location_1,city_country,country,city
b'fossil_Miami_USA',417.5559082,25.97511643,-80.67484992,3/26/22 20:21,b'fossil,Miami_USA',Miami_USA,USA,Miami
b'fossil_Milan_Italy',419.0060425,45.39449515,8.949814479,2/2/22 13:17,b'fossil,Milan_Italy',Milan_Italy,Italy,Milan
b'fossil_Minneapolis_USA',412.3935547,44.89926659,-93.6141866,2/17/22 18:44,b'fossil,Minneapolis_USA',Minneapolis_USA,USA,Minneapolis
b'fossil_Monterrey_Mexico',418.6921387,25.76448859,-100.5913055,2/19/22 20:23,b'fossil,Monterrey_Mexico',Monterrey_Mexico,Mexico,Monterrey
b'fossil_Montreal_Canada',418.0981445,45.51831592,-73.88816143,2/9/22 20:24,b'fossil,Montreal_Canada',Montreal_Canada,Canada,Montreal
b'fossil_Mumbai_India',416.8502197,19.1930046,73.08119069,2/11/22 2:58,b'fossil,Mumbai_India',Mumbai_India,India,Mumbai
b'fossil_Munich_Germany',417.461319,48.15768233,11.13389161,2/13/22 9:19,b'fossil,Munich_Germany',Munich_Germany,Germany,Munich
b'fossil_Nairobi_Kenya',416.9205322,-1.002855372,36.46932864,1/4/22 7:08,b'fossil,Nairobi_Kenya',Nairobi_Kenya,Kenya,Nairobi
b'fossil_Nanjing_China',417.326416,31.99728034,118.5352768,7/31/22 5:28,b'fossil,Nanjing_China',Nanjing_China,China,Nanjing
b'fossil_Naples_Italy',416.5415955,41.03888284,14.56125944,1/28/22 14:05,b'fossil,Naples_Italy',Naples_Italy,Italy,Naples
b'fossil_New_Delhi_India',418.3269653,28.53965817,76.98344206,1/26/22 9:22,b'fossil,New_Delhi_India',New_Delhi_India,India,New_Delhi
b'fossil_New_Orleans_USA',420.5532532,30.35486158,-90.41156705,2/14/22 21:12,b'fossil,New_Orleans_USA',New_Orleans_USA,USA,New_Orleans
b'fossil_New_York_USA',416.659729,41.09638054,-74.70018114,4/29/22 14:03,b'fossil,New_York_USA',New_York_USA,USA,New_York
b'fossil_Orlando_USA',418.2267914,28.45837827,-81.62984117,1/31/22 17:49,b'fossil,Orlando_USA',Orlando_USA,USA,Orlando
b'fossil_Osaka_Japan',418.4795074,34.78918929,135.3627504,5/4/22 22:33,b'fossil,Osaka_Japan',Osaka_Japan,Japan,Osaka
b'fossil_Peshawar_Pakistan',419.2727661,33.83379843,71.20846329,2/12/22 3:48,b'fossil,Peshawar_Pakistan',Peshawar_Pakistan,Pakistan,Peshawar
b'fossil_Philadelphia_USA',417.7168884,40.21004222,-75.47012195,8/29/22 13:47,b'fossil,Philadelphia_USA',Philadelphia_USA,USA,Philadelphia
b'fossil_Phoenix_USA',418.2667847,33.56857754,-112.3601306,1/25/22 22:34,b'fossil,Phoenix_USA',Phoenix_USA,USA,Phoenix
b'fossil_Pittsburgh_USA',418.4996338,40.09342402,-80.59479951,4/12/22 14:48,b'fossil,Pittsburgh_USA',Pittsburgh_USA,USA,Pittsburgh
b'fossil_Portland_USA',416.3186493,45.47668895,-122.868792,1/31/22 22:36,b'fossil,Portland_USA',Portland_USA,USA,Portland
b'fossil_Prague_Czech_Republic',416.9553375,50.03434829,13.66409116,6/15/22 9:23,b'fossil,Prague_Czech_Republic',Prague_Czech_Republic,Czech_Republic,Prague
b'fossil_Pune_India',417.6465149,18.51505556,73.69556368,1/1/22 4:44,b'fossil,Pune_India',Pune_India,India,Pune
b'fossil_Pusan_South_Korea',417.9430237,35.30829889,128.7732804,7/28/22 6:20,b'fossil,Pusan_South_Korea',Pusan_South_Korea,South_Korea,Pusan
b'fossil_Qingdao_China',420.5177307,36.31576881,119.7904747,2/12/22 0:44,b'fossil,Qingdao_China',Qingdao_China,China,Qingdao
b'fossil_Quanzhou_China',419.8375549,24.76935432,118.3103043,4/9/22 1:36,b'fossil,Quanzhou_China',Quanzhou_China,China,Quanzhou
b'fossil_Rio_de_Janeiro_Brazil',416.0237427,-22.26440667,-43.70065219,1/28/22 13:44,b'fossil,Rio_de_Janeiro_Brazil',Rio_de_Janeiro_Brazil,Brazil,Rio_de_Janeiro
b'fossil_Riyadh_Saudi_Arabia',418.6070862,24.62357859,46.48001911,2/2/22 8:30,b'fossil,Riyadh_Saudi_Arabia',Riyadh_Saudi_Arabia,Saudi_Arabia,Riyadh
b'fossil_Rome_Italy',417.8116608,42.05859956,12.4369364,2/4/22 11:42,b'fossil,Rome_Italy',Rome_Italy,Italy,Rome
b'fossil_Rostov-on-Don_Russia',416.0987854,47.29280221,39.34272838,2/11/22 7:46,b'fossil,Rostov-on-Don_Russia',Rostov-on-Don_Russia,Russia,Rostov-on-Don
b'fossil_Sacramento_USA',418.3639984,38.62541984,-121.6736995,4/9/22 18:43,b'fossil,Sacramento_USA',Sacramento_USA,USA,Sacramento
b'fossil_Salt_Lake_City_USA',419.3520508,40.69943578,-111.9956639,4/6/22 19:34,b'fossil,Salt_Lake_City_USA',Salt_Lake_City_USA,USA,Salt_Lake_City
b'fossil_Samut_Prakan_Thailand',420.1759644,14.17391219,100.2105642,1/20/22 9:21,b'fossil,Samut_Prakan_Thailand',Samut_Prakan_Thailand,Thailand,Samut_Prakan
b'fossil_San_Antonio_USA',418.5426331,29.59106165,-98.66067821,2/20/22 19:35,b'fossil,San_Antonio_USA',San_Antonio_USA,USA,San_Antonio
b'fossil_San_Cristobal_Dominican_Republic',418.1522522,18.85088853,-70.48123652,2/23/22 17:17,b'fossil,San_Cristobal_Dominican_Republic',San_Cristobal_Dominican_Republic,Dominican_Republic,San_Cristobal
b'fossil_San_Diego_USA',419.002243,32.92156622,-116.9230829,1/28/22 21:46,b'fossil,San_Diego_USA',San_Diego_USA,USA,San_Diego
b'fossil_San_Francisco_USA',418.37146,37.80884119,-122.0190549,1/26/22 23:22,b'fossil,San_Francisco_USA',San_Francisco_USA,USA,San_Francisco
b'fossil_San_Jose_USA',418.4183044,37.31952116,-121.9057148,4/2/22 21:08,b'fossil,San_Jose_USA',San_Jose_USA,USA,San_Jose
b'fossil_Santiago_Chile',415.1263123,-33.45844127,-71.06111589,1/1/22 17:25,b'fossil,Santiago_Chile',Santiago_Chile,Chile,Santiago
b'fossil_Sao_Paulo_Brazil',415.5550842,-23.35378093,-46.85278547,1/3/22 14:14,b'fossil,Sao_Paulo_Brazil',Sao_Paulo_Brazil,Brazil,Sao_Paulo
b'fossil_Seattle_USA',415.9350281,47.56433432,-122.5623479,2/10/22 22:39,b'fossil,Seattle_USA',Seattle_USA,USA,Seattle
b'fossil_Seoul_South_Korea',420.6467285,37.64207205,126.7793617,1/28/22 6:19,b'fossil,Seoul_South_Korea',Seoul_South_Korea,South_Korea,Seoul
b'fossil_Shah_Alam_Malaysia',418.0918274,3.120586514,101.50716,3/2/22 4:08,b'fossil,Shah_Alam_Malaysia',Shah_Alam_Malaysia,Malaysia,Shah_Alam
b'fossil_Shanghai_China',420.6773682,31.20346427,121.0352339,2/14/22 7:16,b'fossil,Shanghai_China',Shanghai_China,China,Shanghai
b'fossil_Shantou_China',419.5685425,23.8163331,116.2345009,1/1/22 1:37,b'fossil,Shantou_China',Shantou_China,China,Shantou
b'fossil_Shenyang_China',417.9404297,41.92039688,123.1580125,2/25/22 1:37,b'fossil,Shenyang_China',Shenyang_China,China,Shenyang
b'fossil_Singapore_Singapore',418.6932068,1.719944608,103.4701023,1/22/22 7:43,b'fossil,Singapore_Singapore',Singapore_Singapore,Singapore,Singapore
b'fossil_Sohag_Egypt',418.1008911,26.53457746,31.45594469,1/3/22 6:13,b'fossil,Sohag_Egypt',Sohag_Egypt,Egypt,Sohag
b'fossil_St_Louis_USA',413.8968506,38.07807772,-91.0435767,4/7/22 17:12,b'fossil,St_Louis_USA',St_Louis_USA,USA,St_Louis
b'fossil_St_Petersburg_USA',418.8535461,27.83515487,-82.53503763,2/11/22 22:01,b'fossil,St_Petersburg_USA',St_Petersburg_USA,USA,St_Petersburg
b'fossil_Sydney_Australia',414.5214539,-33.45844841,150.751709,5/2/22 2:51,b'fossil,Sydney_Australia',Sydney_Australia,Australia,Sydney
b'fossil_Tabriz_Iran',417.7984619,37.98011192,46.06460569,1/30/22 10:57,b'fossil,Tabriz_Iran',Tabriz_Iran,Iran,Tabriz
b'fossil_Taegu_South_Korea',416.4989929,35.59029135,128.1924763,4/12/22 0:52,b'fossil,Taegu_South_Korea',Taegu_South_Korea,South_Korea,Taegu
b'fossil_Taichung_Taiwan',419.3056335,24.11761379,120.6519605,2/28/22 2:29,b'fossil,Taichung_Taiwan',Taichung_Taiwan,Taiwan,Taichung
b'fossil_Taipei_Taiwan',418.3952026,24.60907745,121.0045895,1/2/22 0:49,b'fossil,Taipei_Taiwan',Taipei_Taiwan,Taiwan,Taipei
b'fossil_Taiyuan_China',420.0918579,38.13636238,112.2266075,4/1/22 6:27,b'fossil,Taiyuan_China',Taiyuan_China,China,Taiyuan
b'fossil_Tehran_Iran',416.9544067,35.52914161,51.13744818,1/28/22 10:56,b'fossil,Tehran_Iran',Tehran_Iran,Iran,Tehran
b'fossil_Tel_Aviv-Yafo_Israel',418.8426666,31.74184606,34.94593993,1/26/22 12:30,b'fossil,Tel_Aviv-Yafo_Israel',Tel_Aviv-Yafo_Israel,Israel,Tel_Aviv-Yafo
b'fossil_Tianjin_China',421.0171509,38.6874846,116.4975903,4/2/22 5:39,b'fossil,Tianjin_China',Tianjin_China,China,Tianjin
b'fossil_Timmins_Canada',413.5840912,48.64159326,-81.67574832,6/23/22 12:22,b'fossil,Timmins_Canada',Timmins_Canada,Canada,Timmins
b'fossil_Toronto_Canada',416.6035767,43.6890968,-80.00748008,1/31/22 19:29,b'fossil,Toronto_Canada',Toronto_Canada,Canada,Toronto
b'fossil_Urumqi_China',417.4576111,43.86744341,87.39185969,2/4/22 7:04,b'fossil,Urumqi_China',Urumqi_China,China,Urumqi
b'fossil_Vancouver_Canada',416.4825287,49.18487484,-123.0394096,2/10/22 19:25,b'fossil,Vancouver_Canada',Vancouver_Canada,Canada,Vancouver
b'fossil_Vienna_Austria',416.346756,48.27194993,16.16051743,2/14/22 11:46,b'fossil,Vienna_Austria',Vienna_Austria,Austria,Vienna
b'fossil_Washington_DC_USA',418.5642395,38.70028355,-77.47036417,1/29/22 19:28,b'fossil,Washington_DC_USA',Washington_DC_USA,USA,Washington_DC
b'fossil_Wenzhou_China',418.4131775,27.60875115,120.1421253,6/16/22 7:19,b'fossil,Wenzhou_China',Wenzhou_China,China,Wenzhou
b'fossil_Wuhan_China',419.0133514,30.77456678,114.0286203,2/28/22 2:28,b'fossil,Wuhan_China',Wuhan_China,China,Wuhan
b'fossil_Wuxi_China',418.6581421,31.76445155,119.9457186,2/5/22 3:06,b'fossil,Wuxi_China',Wuxi_China,China,Wuxi
b'fossil_Xiamen_China',420.3200989,24.57405599,118.1280353,2/16/22 7:17,b'fossil,Xiamen_China',Xiamen_China,China,Xiamen
b'fossil_Xian_China',418.711731,34.49235297,108.650551,2/3/22 4:40,b'fossil,Xian_China',Xian_China,China,Xian
b'fossil_Yinchuan_China',418.5431671,38.84984015,105.7487534,2/13/22 8:00,b'fossil,Yinchuan_China',Yinchuan_China,China,Yinchuan
b'fossil_Zhengzhou_China',416.4907532,34.44599782,113.2806441,4/10/22 2:25,b'fossil,Zhengzhou_China',Zhengzhou_China,China,Zhengzhou
b'fossil_Zibo_China',415.7612,36.83680458,117.8843337,6/29/22 1:41,b'fossil,Zibo_China',Zibo_China,China,Zibo
b'fossil_Abu_Dhabi_UAE',418.8105316,24.05242623,54.35320748,2/1/23 7:55,b'fossil,Abu_Dhabi_UAE',Abu_Dhabi_UAE,UAE,Abu_Dhabi
b'fossil_Ad_Damman_Saudi_Arabia',418.6078339,26.02146132,49.58811762,2/8/23 5:32,b'fossil,Ad_Damman_Saudi_Arabia',Ad_Damman_Saudi_Arabia,Saudi_Arabia,Ad_Damman
b'fossil_Adelaide_Australia',416.1017761,-34.75797484,138.7371411,1/8/23 8:01,b'fossil,Adelaide_Australia',Adelaide_Australia,Australia,Adelaide
b'fossil_Ahmadabad_India',418.4290771,22.86714485,72.33784427,1/20/23 11:13,b'fossil,Ahmadabad_India',Ahmadabad_India,India,Ahmadabad
b'fossil_Ahvaz_Iran',420.2360229,31.44191389,48.44498917,1/30/23 9:33,b'fossil,Ahvaz_Iran',Ahvaz_Iran,Iran,Ahvaz
b'fossil_Al-Ahmadi_Kuwait',418.0425262,28.73014637,47.59614231,6/2/23 8:46,b'fossil,Al-Ahmadi_Kuwait',Al-Ahmadi_Kuwait,Kuwait,Al-Ahmadi
b'fossil_Al_Ain_UAE',422.7901611,24.47368691,55.53135525,4/30/23 5:56,b'fossil,Al_Ain_UAE',Al_Ain_UAE,UAE,Al_Ain
b'fossil_Al_Hofuf_Saudi_Arabia',420.4942322,25.80470513,49.21353725,2/22/23 8:54,b'fossil,Al_Hofuf_Saudi_Arabia',Al_Hofuf_Saudi_Arabia,Saudi_Arabia,Al_Hofuf
b'fossil_Algoma_Steel',417.4646301,46.4410104,-84.91828068,5/30/23 20:33,b'fossil,Algoma_Steel',Algoma_Steel,Steel,Algoma
b'fossil_Almaty_Kazakhstan',418.7987213,43.41909872,76.40345094,1/28/23 9:40,b'fossil,Almaty_Kazakhstan',Almaty_Kazakhstan,Kazakhstan,Almaty
b'fossil_Amman_Jordan',419.0563354,31.72859587,35.65365563,2/1/23 9:30,b'fossil,Amman_Jordan',Amman_Jordan,Jordan,Amman
b'fossil_Ankara_Turkey',417.4068146,39.8804417,32.57393685,2/2/23 10:19,b'fossil,Ankara_Turkey',Ankara_Turkey,Turkey,Ankara
b'fossil_Ashgabat_Turkmenistan',416.90979,37.93978617,58.13242481,1/30/23 9:36,b'fossil,Ashgabat_Turkmenistan',Ashgabat_Turkmenistan,Turkmenistan,Ashgabat
b'fossil_Astana_Kazakhstan',419.8451691,51.13417272,70.87611673,4/1/23 11:30,b'fossil,Astana_Kazakhstan',Astana_Kazakhstan,Kazakhstan,Astana
b'fossil_Athens_Greece',416.8374786,38.48645614,23.30024064,2/9/23 14:25,b'fossil,Athens_Greece',Athens_Greece,Greece,Athens
b'fossil_Atlanta_USA',419.690033,33.44009618,-84.77815156,2/4/23 16:26,b'fossil,Atlanta_USA',Atlanta_USA,USA,Atlanta
b'fossil_Austin_USA',421.0183716,30.50359119,-97.87418502,4/29/23 15:58,b'fossil,Austin_USA',Austin_USA,USA,Austin
b'fossil_Baabda_Lebanon',418.1677246,34.40243516,36.22288231,2/10/23 13:40,b'fossil,Baabda_Lebanon',Baabda_Lebanon,Lebanon,Baabda
b'fossil_Baghdad_Iraq',419.3968811,33.43920577,44.21955486,1/25/23 11:59,b'fossil,Baghdad_Iraq',Baghdad_Iraq,Iraq,Baghdad
b'fossil_Baltimore_USA',421.7781372,39.65957488,-77.07974969,2/24/23 14:59,b'fossil,Baltimore_USA',Baltimore_USA,USA,Baltimore
b'fossil_Bangalore_India',419.5798645,13.12858974,77.41598613,1/3/23 3:34,b'fossil,Bangalore_India',Bangalore_India,India,Bangalore
b'fossil_Baotou_China',420.0608063,40.68463137,109.5203483,1/30/23 6:31,b'fossil,Baotou_China',Baotou_China,China,Baotou
b'fossil_Barcelona_Spain',419.5155945,41.62856117,1.458610811,1/28/23 14:18,b'fossil,Barcelona_Spain',Barcelona_Spain,Spain,Barcelona
b'fossil_Beijing_China',421.6383057,39.83232943,116.1455714,1/28/23 6:33,b'fossil,Beijing_China',Beijing_China,China,Beijing
b'fossil_Benha_Egypt',421.3643951,30.07545233,31.70902532,7/4/23 5:22,b'fossil,Benha_Egypt',Benha_Egypt,Egypt,Benha
b'fossil_Bogota_Colombia',419.2897186,4.73794816,-74.15271109,1/4/23 13:41,b'fossil,Bogota_Colombia',Bogota_Colombia,Colombia,Bogota
b'fossil_Boston_USA',421.4417114,42.68123779,-71.66147174,2/10/23 19:47,b'fossil,Boston_USA',Boston_USA,USA,Boston
b'fossil_Brisbane_Australia',417.4811707,-27.73282952,152.5560567,1/9/23 7:16,b'fossil,Brisbane_Australia',Brisbane_Australia,Australia,Brisbane
b'fossil_Bucharest_Romania',420.0677795,44.42705604,25.65352662,2/7/23 9:32,b'fossil,Bucharest_Romania',Bucharest_Romania,Romania,Bucharest
b'fossil_Budapest_Hungary',418.3069153,47.49903296,18.65251333,2/5/23 11:07,b'fossil,Budapest_Hungary',Budapest_Hungary,Hungary,Budapest
b'fossil_Buenos_Aires_Argentina',416.8513794,-34.88755612,-58.92729876,1/22/23 15:30,b'fossil,Buenos_Aires_Argentina',Buenos_Aires_Argentina,Argentina,Buenos_Aires
b'fossil_Cairo_Egypt',420.0020142,30.07382085,31.07303846,2/4/23 8:41,b'fossil,Cairo_Egypt',Cairo_Egypt,Egypt,Cairo
b'fossil_Calgary_Canada',418.0032501,51.10662261,-114.1824657,2/6/23 21:15,b'fossil,Calgary_Canada',Calgary_Canada,Canada,Calgary
b'fossil_Cape_Town_South_Africa',416.8231201,-33.66646761,18.71343058,1/7/23 16:33,b'fossil,Cape_Town_South_Africa',Cape_Town_South_Africa,South_Africa,Cape_Town
b'fossil_Caracas_Venezuela',418.3848267,10.10201886,-67.03305142,1/2/23 13:40,b'fossil,Caracas_Venezuela',Caracas_Venezuela,Venezuela,Caracas
b'fossil_Changchun_China',421.2680664,43.75067503,124.6689351,1/28/23 6:35,b'fossil,Changchun_China',Changchun_China,China,Changchun
b'fossil_Chengdu_China',418.0316772,30.7590793,103.9603224,3/4/23 1:04,b'fossil,Chengdu_China',Chengdu_China,China,Chengdu
b'fossil_Chennai_India',420.854187,13.19009005,79.92331426,3/29/23 7:22,b'fossil,Chennai_India',Chennai_India,India,Chennai
b'fossil_Chicago_USA',421.993927,41.82843339,-88.09347365,2/1/23 18:53,b'fossil,Chicago_USA',Chicago_USA,USA,Chicago
b'fossil_Chifeng_China',419.7301941,42.47121637,118.5477209,2/10/23 7:24,b'fossil,Chifeng_China',Chifeng_China,China,Chifeng
b'fossil_Chios_Turkey',417.6052551,40.31574619,28.26029977,1/29/23 11:58,b'fossil,Chios_Turkey',Chios_Turkey,Turkey,Chios
b'fossil_Chongqing_China',417.3270721,29.63831458,106.3805084,4/4/23 4:19,b'fossil,Chongqing_China',Chongqing_China,China,Chongqing
b'fossil_Cologne_Germany',420.1439362,50.99043149,6.376737261,2/6/23 13:31,b'fossil,Cologne_Germany',Cologne_Germany,Germany,Cologne
b'fossil_Dalian_China',420.1480713,39.00433256,121.5703136,1/29/23 5:45,b'fossil,Dalian_China',Dalian_China,China,Dalian
b'fossil_Datong_Shanxi_China',420.3769684,39.89760769,112.6493785,8/10/23 2:09,b'fossil,Datong_Shanxi_China',Datong_Shanxi_China,China,Datong_Shanxi
b'fossil_Dhaka_Bangladesh',421.3771057,24.11254244,90.36101364,1/23/23 8:52,b'fossil,Dhaka_Bangladesh',Dhaka_Bangladesh,Bangladesh,Dhaka
b'fossil_Doha_Qatar',420.9702454,25.06486846,51.12114482,1/20/23 12:47,b'fossil,Doha_Qatar',Doha_Qatar,Qatar,Doha
b'fossil_Dubai_UAE',420.7607269,24.88024954,55.3173374,1/1/23 5:05,b'fossil,Dubai_UAE',Dubai_UAE,UAE,Dubai
b'fossil_Durban_South_Africa',417.1107788,-29.79542399,30.52245001,1/16/23 12:33,b'fossil,Durban_South_Africa',Durban_South_Africa,South_Africa,Durban
b'fossil_Esfahan_Iran',420.4035645,32.75507896,51.44205162,2/24/23 7:18,b'fossil,Esfahan_Iran',Esfahan_Iran,Iran,Esfahan
b'fossil_Fremantle_Australia',415.6139374,-31.99131653,116.0752491,1/3/23 3:50,b'fossil,Fremantle_Australia',Fremantle_Australia,Australia,Fremantle
b'fossil_Guadalajara_Mexico',420.7176819,20.63029098,-103.4940245,2/7/23 15:33,b'fossil,Guadalajara_Mexico',Guadalajara_Mexico,Mexico,Guadalajara
b'fossil_Guangzhou_China',421.163208,22.98911487,113.0155273,1/23/23 7:19,b'fossil,Guangzhou_China',Guangzhou_China,China,Guangzhou
b'fossil_Guiyang_China',420.6544495,26.21555596,106.3181844,1/21/23 8:55,b'fossil,Guiyang_China',Guiyang_China,China,Guiyang
b'fossil_Hangzhou_China',422.9740448,30.53614432,119.867947,2/15/23 6:39,b'fossil,Hangzhou_China',Hangzhou_China,China,Hangzhou
b'fossil_Hanoi_Vietnam',421.0136108,21.06620735,105.6019656,1/1/23 2:00,b'fossil,Hanoi_Vietnam',Hanoi_Vietnam,Vietnam,Hanoi
b'fossil_Harbin_China',420.0887146,45.88847189,126.2256059,2/4/23 4:09,b'fossil,Harbin_China',Harbin_China,China,Harbin
b'fossil_Ho_Chi_Minh_City_Vietnam',419.8008423,10.75660403,106.3486906,1/27/23 5:39,b'fossil,Ho_Chi_Minh_City_Vietnam',Ho_Chi_Minh_City_Vietnam,Vietnam,Ho_Chi_Minh_City
b'fossil_Hong_Kong_China',419.9310608,22.58844233,114.185775,5/26/23 6:32,b'fossil,Hong_Kong_China',Hong_Kong_China,China,Hong_Kong
b'fossil_Huhot_China',424.2622681,25.77906577,118.2131875,4/17/23 6:57,b'fossil,Huhot_China',Huhot_China,China,Huhot
b'fossil_Hyderabad_India',418.9986572,17.48178234,78.17400398,1/18/23 11:13,b'fossil,Hyderabad_India',Hyderabad_India,India,Hyderabad
b'fossil_Indianapolis_USA',419.9624939,39.91294969,-86.55044702,5/3/23 12:46,b'fossil,Indianapolis_USA',Indianapolis_USA,USA,Indianapolis
b'fossil_Istanbul_Turkey',417.1808167,41.27835418,28.42114701,2/1/23 11:08,b'fossil,Istanbul_Turkey',Istanbul_Turkey,Turkey,Istanbul
b'fossil_Jakarta_Indonesia',419.2180023,-6.506603831,106.6818489,4/5/23 1:48,b'fossil,Jakarta_Indonesia',Jakarta_Indonesia,Indonesia,Jakarta
b'fossil_Janschwalde_Germany',422.314209,51.82098543,12.91402061,4/26/23 5:47,b'fossil,Janschwalde_Germany',Janschwalde_Germany,Germany,Janschwalde
b'fossil_Jeddah_Saudi_Arabia',420.0650024,21.68159975,39.34000355,1/30/23 9:30,b'fossil,Jeddah_Saudi_Arabia',Jeddah_Saudi_Arabia,Saudi_Arabia,Jeddah
b'fossil_Jinan_China',416.3027649,37.08076706,116.9558805,9/2/23 23:08,b'fossil,Jinan_China',Jinan_China,China,Jinan
b'fossil_Johannesburg_South_Africa',415.3800354,-26.0913627,27.71432085,1/9/23 6:48,b'fossil,Johannesburg_South_Africa',Johannesburg_South_Africa,South_Africa,Johannesburg
b'fossil_Kansas_City_USA',420.0361023,39.34515989,-94.86424493,4/8/23 23:13,b'fossil,Kansas_City_USA',Kansas_City_USA,USA,Kansas_City
b'fossil_Kaoshsiung_Taiwan',420.2031097,22.86270715,120.4774094,1/28/23 4:54,b'fossil,Kaoshsiung_Taiwan',Kaoshsiung_Taiwan,Taiwan,Kaoshsiung
b'fossil_Karachi_Pakistan',420.8770142,25.18895958,67.2348434,4/6/23 5:50,b'fossil,Karachi_Pakistan',Karachi_Pakistan,Pakistan,Karachi
b'fossil_Katowice_Poland',417.617218,50.27705885,18.37576422,2/4/23 13:33,b'fossil,Katowice_Poland',Katowice_Poland,Poland,Katowice
b'fossil_Khartoum_Sudan',418.7587891,15.45415895,32.36071775,1/22/23 12:42,b'fossil,Khartoum_Sudan',Khartoum_Sudan,Sudan,Khartoum
b'fossil_Kolkata_India',420.0680389,22.75373022,87.98828838,3/4/23 2:39,b'fossil,Kolkata_India',Kolkata_India,India,Kolkata
b'fossil_Lagos_Nigeria',417.8513489,6.50849176,3.358507466,9/20/23 14:41,b'fossil,Lagos_Nigeria',Lagos_Nigeria,Nigeria,Lagos
b'fossil_Lahore_Pakistan',421.6460266,31.71926962,74.06300526,4/6/23 5:52,b'fossil,Lahore_Pakistan',Lahore_Pakistan,Pakistan,Lahore
b'fossil_Las_Vegas_USA',421.8358002,36.02237789,-114.8389989,6/15/23 21:58,b'fossil,Las_Vegas_USA',Las_Vegas_USA,USA,Las_Vegas
b'fossil_Lima_Peru',416.8364105,-11.77326382,-76.99663245,1/23/23 17:58,b'fossil,Lima_Peru',Lima_Peru,Peru,Lima
b'fossil_London_UK',418.0924683,51.49708458,-0.9431247,4/12/23 12:11,b'fossil,London_UK',London_UK,UK,London
b'fossil_Los_Angeles_USA',421.5770569,34.24411001,-118.212796,1/29/23 21:12,b'fossil,Los_Angeles_USA',Los_Angeles_USA,USA,Los_Angeles
b'fossil_Luanda_Angola',418.7057495,-9.080287366,13.50630435,1/18/23 14:11,b'fossil,Luanda_Angola',Luanda_Angola,Angola,Luanda
b'fossil_Madrid_Spain',418.3789368,40.6231583,-3.961199484,2/9/23 15:57,b'fossil,Madrid_Spain',Madrid_Spain,Spain,Madrid
b'fossil_Manila_Philippines',420.1958313,14.67250666,120.9109823,1/29/23 4:04,b'fossil,Manila_Philippines',Manila_Philippines,Philippines,Manila
b'fossil_Maracaibo_Venezuela',419.5339203,10.41438708,-72.09089572,1/21/23 19:39,b'fossil,Maracaibo_Venezuela',Maracaibo_Venezuela,Venezuela,Maracaibo
b'fossil_Mashhad_Iran',418.3363953,36.15988996,59.25181219,1/27/23 10:25,b'fossil,Mashhad_Iran',Mashhad_Iran,Iran,Mashhad
b'fossil_Mecca_Saudi_Arabia',419.8093719,21.47570563,39.69923116,1/19/23 13:33,b'fossil,Mecca_Saudi_Arabia',Mecca_Saudi_Arabia,Saudi_Arabia,Mecca
b'fossil_Medina_Saudi_Arabia',419.5568695,24.45902391,39.37922331,1/22/23 12:45,b'fossil,Medina_Saudi_Arabia',Medina_Saudi_Arabia,Saudi_Arabia,Medina
b'fossil_Melbourne_Australia',415.4320526,-37.5087421,144.6551361,1/3/23 2:20,b'fossil,Melbourne_Australia',Melbourne_Australia,Australia,Melbourne
b'fossil_Mexico_City_Mexico',420.1382141,19.4023318,-99.2947635,1/2/23 15:09,b'fossil,Mexico_City_Mexico',Mexico_City_Mexico,Mexico,Mexico_City
b'fossil_Miami_USA',420.9789886,26.0718582,-80.70003243,1/2/23 13:35,b'fossil,Miami_USA',Miami_USA,USA,Miami
b'fossil_Milan_Italy',418.7941589,45.35081379,8.723991936,4/19/23 6:34,b'fossil,Milan_Italy',Milan_Italy,Italy,Milan
b'fossil_Minneapolis_USA',422.7918396,45.00993252,-93.33112652,4/14/23 20:00,b'fossil,Minneapolis_USA',Minneapolis_USA,USA,Minneapolis
b'fossil_Monterrey_Mexico',419.5029602,25.77711236,-100.6748563,3/1/23 15:49,b'fossil,Monterrey_Mexico',Monterrey_Mexico,Mexico,Monterrey
b'fossil_Montreal_Canada',417.7654114,45.68949824,-73.86530104,4/14/23 18:27,b'fossil,Montreal_Canada',Montreal_Canada,Canada,Montreal
b'fossil_Mumbai_India',419.9578247,19.30830413,73.15316186,1/3/23 3:33,b'fossil,Mumbai_India',Mumbai_India,India,Mumbai
b'fossil_Munich_Germany',419.2770386,48.13641108,11.23649397,2/7/23 11:07,b'fossil,Munich_Germany',Munich_Germany,Germany,Munich
b'fossil_Nairobi_Kenya',418.4204559,-1.314746625,36.66903007,1/6/23 5:56,b'fossil,Nairobi_Kenya',Nairobi_Kenya,Kenya,Nairobi
b'fossil_Nanjing_China',422.500946,32.02578232,118.6371994,8/1/23 4:35,b'fossil,Nanjing_China',Nanjing_China,China,Nanjing
b'fossil_Naples_Italy',416.5337677,41.06322398,14.52186518,1/30/23 12:43,b'fossil,Naples_Italy',Naples_Italy,Italy,Naples
b'fossil_New_Delhi_India',420.0912476,28.60310764,76.90775271,1/1/23 3:31,b'fossil,New_Delhi_India',New_Delhi_India,India,New_Delhi
b'fossil_New_Orleans_USA',416.8659363,30.29323045,-90.42950839,8/26/23 16:18,b'fossil,New_Orleans_USA',New_Orleans_USA,USA,New_Orleans
